"""Laboratorio de Redes""
48:F8:B3:22:4C:FA","""Microondas""
48:F8:B3:22:4D:4B","""Sistemas Electronicos""
64:70:02:40:6C:DE","""Lab Energia Renovable 2""
98:FC:11:54:32:53","""Lab ERNC""
00:90:4C:91:00:03","""Vibraciones""
50:C7:BF:DD:C3:B3","""Convertidores Estaticos""
20:AA:4B:AE:FD:0A","""FabLab""
AC:84:C6:3E:EF:51","""AP_1612927617""
BC:54:F9:FC:7F:60","""Ing. Civil Telecomunicaciones""
00:1E:E5:7B:E0:BE","""linksys""
00:25:9C:98:4B:7D","""Wakamole""
C8:D7:B0:36:18:FC","""Docentes FI""
0E:18:D6:CB:01:A4","""Sala Dise\xC3\xB1o""
0A:18:D6:CB:01:A4","""SMA1930055648""
B0:72:BF:05:3C:3D","""LCDA""
B0:48:7A:DE:14:8C","""LCSE-24""
F8:E9:03:C7:2C:80","""H8314""
38:78:62:05:A4:EE","""UdeC""
84:D4:7E:29:3E:80","""DII-SalaEstudio""
D8:5D:4C:BF:11:FA","""Lab Energias Renovables""
F4:EC:38:D2:09:78","""CE5CFB""
98:FC:11:E2:A6:A5","""ANDES""
00:11:95:09:C1:4A","""Yion""
DC:BF:E9:85:EA:67","""LabSerc 2.4""
94:10:3E:86:13:20","""Die231""
EC:08:6B:42:B5:4A","""Martin""
F4:C2:48:FF:99:33","""Controlistas""
54:E6:FC:E7:FA:D2","""Informatica_IS2-2""
00:4F:67:04:E5:70"
['-41'],['-71'],['-69'],['-73'],['-65'],['-71'],['-71'],['-77'],['-75'],['-53'],['-79'],['-69'],['-71'],['-83'],['-85'],['-73'],['-79'],['-81'],['-65'],['-75'],['-77'],['-81'],['-81'],['-81'],['-79'],['-81'],['-83'],['-81'],['-75']
['-47'],['-71'],['-63'],['-73'],['-73'],['-71'],['-71'],['-75'],['-79'],['-53'],['-79'],['-69'],['-71'],['-79'],['-81'],['-71'],['-79'],['-81'],['-65'],['-79'],['-83'],['-81'],['-75'],['-81'],['-77'],['-83'],['-83'],['-81'],['-75']
['-45'],['-73'],['-67'],['-77'],['-73'],['-73'],['-69'],['-83'],['-83'],['-51'],['-79'],['-73'],['-71'],['-79'],['-81'],['-71'],['-79'],['-79'],['-65'],['-79'],['-83'],['-81'],['-77'],['-85'],['-77'],['-83'],['-83'],['-79'],['-75']
['-47'],['-65'],['-69'],['-77'],['-65'],['-73'],['-67'],['-83'],['-79'],['-51'],['-81'],['-73'],['-71'],['-79'],['-79'],['-67'],['-79'],['-73'],['-65'],['-79'],['-83'],['-81'],['-77'],['-81'],['-77'],['-83'],['-83'],['-79'],['-75']
['-47'],['-65'],['-67'],['-75'],['-63'],['-73'],['-69'],['-81'],['-83'],['-51'],['-81'],['-73'],['-71'],['-79'],['-79'],['-67'],['-81'],['-81'],['-65'],['-79'],['-67'],['-81'],['-75'],['-81'],['-77'],['-83'],['-83'],['-79'],['-75']
['-41'],['-65'],['-61'],['-75'],['-63'],['-75'],['-69'],['-75'],['-77'],['-53'],['-79'],['-73'],['-71'],['-77'],['-81'],['-67'],['-81'],['-81'],['-65'],['-79'],['-73'],['-81'],['-75'],['-85'],['-77'],['-83'],['-83'],['-79'],['-75']
['-41'],['-71'],['-61'],['-73'],['-63'],['-75'],['-69'],['-75'],['-83'],['-53'],['-77'],['-75'],['-75'],['-77'],['-81'],['-71'],['-81'],['-77'],['-65'],['-79'],['-73'],['-81'],['-75'],['-81'],['-77'],['-83'],['-83'],['-79'],['-75']
['-41'],['-71'],['-61'],['-73'],['-61'],['-73'],['-69'],['-75'],['-81'],['-53'],['-77'],['-73'],['-73'],['-79'],['-81'],['-71'],['-81'],['-77'],['-65'],['-79'],['-77'],['-77'],['-81'],['-77'],['-83'],['-79'],['-75'],['-75'],['-75']
['-41'],['-71'],['-69'],['-75'],['-63'],['-73'],['-83'],['-79'],['-81'],['-53'],['-81'],['-73'],['-77'],['-77'],['-81'],['-69'],['-75'],['-81'],['-65'],['-77'],['-77'],['-73'],['-81'],['-79'],['-81'],['-79'],['-75'],['-75'],['-75']
['-41'],['-69'],['-67'],['-73'],['-63'],['-73'],['-69'],['-75'],['-79'],['-53'],['-81'],['-73'],['-73'],['-77'],['-81'],['-65'],['-75'],['-81'],['-67'],['-81'],['-77'],['-75'],['-81'],['-79'],['-81'],['-79'],['-77'],['-75'],['-75']
['-41'],['-71'],['-69'],['-75'],['-61'],['-73'],['-69'],['-75'],['-81'],['-53'],['-79'],['-67'],['-73'],['-77'],['-81'],['-73'],['-83'],['-79'],['-67'],['-77'],['-77'],['-75'],['-81'],['-77'],['-81'],['-79'],['-77'],['-75'],['-75']
['-45'],['-69'],['-71'],['-75'],['-61'],['-73'],['-69'],['-75'],['-81'],['-53'],['-79'],['-69'],['-73'],['-79'],['-81'],['-69'],['-83'],['-75'],['-67'],['-77'],['-77'],['-75'],['-81'],['-77'],['-81'],['-79'],['-81'],['-83'],['-75']
['-41'],['-65'],['-69'],['-75'],['-61'],['-73'],['-71'],['-73'],['-81'],['-53'],['-83'],['-69'],['-73'],['-79'],['-81'],['-69'],['-83'],['-75'],['-81'],['-77'],['-77'],['-77'],['-81'],['-77'],['-81'],['-81'],['-81'],['-79'],['-75']
['-41'],['-71'],['-69'],['-73'],['-63'],['-69'],['-67'],['-73'],['-77'],['-51'],['-77'],['-69'],['-73'],['-81'],['-81'],['-75'],['-83'],['-75'],['-81'],['-77'],['-77'],['-77'],['-81'],['-73'],['-81'],['-81'],['-81'],['-79'],['-75']
['-41'],['-77'],['-69'],['-73'],['-63'],['-71'],['-63'],['-77'],['-77'],['-53'],['-81'],['-69'],['-73'],['-79'],['-81'],['-75'],['-79'],['-75'],['-65'],['-77'],['-77'],['-75'],['-81'],['-73'],['-81'],['-79'],['-81'],['-77'],['-75']
['-45'],['-73'],['-69'],['-73'],['-63'],['-67'],['-65'],['-83'],['-75'],['-53'],['-83'],['-69'],['-73'],['-81'],['-81'],['-71'],['-81'],['-75'],['-65'],['-77'],['-77'],['-77'],['-81'],['-75'],['-83'],['-79'],['-81'],['-81'],['-75']
['-45'],['-81'],['-63'],['-73'],['-63'],['-75'],['-67'],['-83'],['-75'],['-53'],['-79'],['-69'],['-73'],['-79'],['-81'],['-73'],['-81'],['-75'],['-65'],['-77'],['-73'],['-77'],['-79'],['-75'],['-83'],['-79'],['-81'],['-81'],['-75']
['-45'],['-65'],['-81'],['-73'],['-63'],['-75'],['-65'],['-77'],['-75'],['-53'],['-81'],['-69'],['-73'],['-81'],['-81'],['-69'],['-81'],['-71'],['-65'],['-77'],['-73'],['-77'],['-79'],['-75'],['-83'],['-79'],['-81'],['-81'],['-75']
['-45'],['-69'],['-81'],['-73'],['-71'],['-75'],['-65'],['-75'],['-75'],['-53'],['-79'],['-73'],['-73'],['-79'],['-81'],['-71'],['-81'],['-77'],['-67'],['-77'],['-73'],['-77'],['-79'],['-75'],['-83'],['-81'],['-85'],['-81'],['-69']
['-41'],['-71'],['-69'],['-73'],['-63'],['-75'],['-65'],['-75'],['-85'],['-51'],['-83'],['-75'],['-73'],['-79'],['-81'],['-71'],['-85'],['-75'],['-65'],['-79'],['-79'],['-77'],['-79'],['-75'],['-83'],['-81'],['-85'],['-81'],['-75']
['-41'],['-69'],['-69'],['-73'],['-63'],['-75'],['-69'],['-77'],['-85'],['-51'],['-79'],['-73'],['-73'],['-81'],['-81'],['-69'],['-85'],['-77'],['-81'],['-79'],['-77'],['-77'],['-85'],['-75'],['-83'],['-81'],['-85'],['-81'],['-75']
['-45'],['-69'],['-67'],['-73'],['-65'],['-73'],['-69'],['-77'],['-73'],['-53'],['-79'],['-73'],['-73'],['-81'],['-81'],['-77'],['-79'],['-77'],['-65'],['-79'],['-77'],['-75'],['-83'],['-75'],['-83'],['-81'],['-85'],['-81'],['-75']
['-47'],['-69'],['-59'],['-71'],['-65'],['-73'],['-67'],['-77'],['-73'],['-53'],['-79'],['-71'],['-73'],['-81'],['-81'],['-71'],['-77'],['-77'],['-65'],['-81'],['-79'],['-77'],['-83'],['-75'],['-83'],['-81'],['-85'],['-77'],['-73']
['-47'],['-69'],['-59'],['-73'],['-63'],['-73'],['-67'],['-79'],['-73'],['-53'],['-79'],['-73'],['-73'],['-81'],['-81'],['-71'],['-77'],['-75'],['-65'],['-77'],['-73'],['-77'],['-83'],['-73'],['-83'],['-81'],['-85'],['-77'],['-73']
['-47'],['-69'],['-61'],['-73'],['-65'],['-73'],['-69'],['-73'],['-79'],['-51'],['-79'],['-73'],['-73'],['-81'],['-81'],['-69'],['-79'],['-75'],['-65'],['-77'],['-79'],['-77'],['-83'],['-73'],['-83'],['-81'],['-85'],['-77'],['-73']
['-41'],['-67'],['-69'],['-71'],['-69'],['-73'],['-67'],['-81'],['-77'],['-53'],['-79'],['-71'],['-81'],['-81'],['-69'],['-79'],['-79'],['-69'],['-81'],['-79'],['-75'],['-79'],['-73'],['-83'],['-79'],['-85'],['-81'],['-73'],['-83']
['-47'],['-73'],['-69'],['-71'],['-61'],['-77'],['-67'],['-77'],['-75'],['-53'],['-83'],['-73'],['-79'],['-81'],['-69'],['-77'],['-79'],['-69'],['-79'],['-79'],['-75'],['-79'],['-77'],['-83'],['-79'],['-85'],['-81'],['-73'],['-83']
['-49'],['-73'],['-69'],['-73'],['-65'],['-77'],['-67'],['-75'],['-75'],['-53'],['-79'],['-73'],['-81'],['-81'],['-69'],['-77'],['-77'],['-65'],['-79'],['-79'],['-77'],['-79'],['-77'],['-83'],['-81'],['-85'],['-81'],['-73'],['-83']
['-47'],['-73'],['-67'],['-71'],['-63'],['-73'],['-67'],['-73'],['-75'],['-53'],['-79'],['-71'],['-79'],['-81'],['-69'],['-79'],['-77'],['-65'],['-79'],['-79'],['-77'],['-79'],['-77'],['-81'],['-85'],['-81'],['-73'],['-83'],['-75']
['-47'],['-69'],['-67'],['-69'],['-63'],['-73'],['-69'],['-73'],['-81'],['-51'],['-79'],['-71'],['-81'],['-81'],['-71'],['-81'],['-77'],['-69'],['-77'],['-79'],['-77'],['-85'],['-77'],['-81'],['-85'],['-81'],['-73'],['-83'],['-75']
['-43'],['-69'],['-69'],['-79'],['-63'],['-75'],['-67'],['-75'],['-81'],['-53'],['-79'],['-71'],['-79'],['-81'],['-71'],['-81'],['-77'],['-69'],['-77'],['-81'],['-77'],['-85'],['-75'],['-81'],['-81'],['-81'],['-71'],['-83'],['-75']
['-41'],['-69'],['-67'],['-71'],['-63'],['-75'],['-69'],['-73'],['-81'],['-53'],['-83'],['-71'],['-85'],['-81'],['-71'],['-81'],['-75'],['-69'],['-77'],['-77'],['-75'],['-85'],['-71'],['-81'],['-81'],['-81'],['-71'],['-83'],['-77']
['-41'],['-59'],['-67'],['-71'],['-63'],['-73'],['-67'],['-77'],['-79'],['-53'],['-83'],['-71'],['-85'],['-81'],['-71'],['-81'],['-75'],['-69'],['-77'],['-77'],['-79'],['-79'],['-71'],['-79'],['-81'],['-81'],['-77'],['-83'],['-77']
['-41'],['-71'],['-75'],['-71'],['-73'],['-71'],['-67'],['-83'],['-79'],['-51'],['-83'],['-71'],['-79'],['-81'],['-71'],['-81'],['-77'],['-71'],['-79'],['-71'],['-75'],['-79'],['-71'],['-81'],['-81'],['-81'],['-77'],['-83'],['-75']
['-39'],['-73'],['-67'],['-73'],['-63'],['-73'],['-65'],['-75'],['-79'],['-53'],['-81'],['-71'],['-79'],['-81'],['-71'],['-75'],['-81'],['-71'],['-79'],['-71'],['-75'],['-83'],['-71'],['-81'],['-81'],['-81'],['-77'],['-75'],['-75']
['-49'],['-73'],['-67'],['-73'],['-75'],['-73'],['-67'],['-81'],['-79'],['-45'],['-81'],['-71'],['-81'],['-83'],['-71'],['-75'],['-81'],['-69'],['-81'],['-71'],['-75'],['-83'],['-71'],['-79'],['-79'],['-81'],['-77'],['-75'],['-75']
['-47'],['-69'],['-69'],['-71'],['-61'],['-73'],['-65'],['-75'],['-79'],['-53'],['-81'],['-73'],['-81'],['-83'],['-69'],['-83'],['-75'],['-67'],['-79'],['-79'],['-73'],['-83'],['-71'],['-79'],['-79'],['-83'],['-77'],['-75'],['-75']
['-47'],['-67'],['-67'],['-71'],['-73'],['-71'],['-67'],['-75'],['-77'],['-53'],['-79'],['-73'],['-81'],['-83'],['-73'],['-83'],['-79'],['-67'],['-79'],['-79'],['-77'],['-83'],['-71'],['-81'],['-79'],['-85'],['-77'],['-73'],['-73']
['-39'],['-67'],['-69'],['-83'],['-63'],['-71'],['-65'],['-77'],['-75'],['-43'],['-79'],['-79'],['-81'],['-83'],['-73'],['-77'],['-79'],['-67'],['-79'],['-79'],['-75'],['-83'],['-71'],['-81'],['-79'],['-85'],['-77'],['-73'],['-75']
['-39'],['-71'],['-61'],['-83'],['-75'],['-71'],['-67'],['-73'],['-77'],['-53'],['-79'],['-71'],['-79'],['-83'],['-73'],['-77'],['-79'],['-67'],['-79'],['-79'],['-77'],['-83'],['-81'],['-79'],['-85'],['-77'],['-71'],['-73'],['-75']
['-47'],['-71'],['-69'],['-73'],['-63'],['-71'],['-67'],['-73'],['-75'],['-53'],['-75'],['-71'],['-81'],['-83'],['-71'],['-77'],['-79'],['-67'],['-79'],['-79'],['-77'],['-83'],['-81'],['-79'],['-85'],['-81'],['-75'],['-73'],['-75']
['-47'],['-71'],['-73'],['-71'],['-63'],['-71'],['-67'],['-75'],['-79'],['-53'],['-75'],['-71'],['-81'],['-83'],['-69'],['-77'],['-79'],['-67'],['-79'],['-65'],['-77'],['-83'],['-81'],['-79'],['-85'],['-81'],['-75'],['-77'],['-75']
['-47'],['-71'],['-71'],['-73'],['-63'],['-71'],['-69'],['-75'],['-81'],['-49'],['-79'],['-71'],['-79'],['-83'],['-69'],['-77'],['-83'],['-59'],['-79'],['-65'],['-75'],['-83'],['-83'],['-85'],['-81'],['-75'],['-77'],['-75'],['-75']
['-41'],['-71'],['-63'],['-71'],['-65'],['-79'],['-69'],['-75'],['-79'],['-53'],['-81'],['-71'],['-77'],['-83'],['-69'],['-77'],['-81'],['-67'],['-77'],['-65'],['-81'],['-83'],['-83'],['-81'],['-79'],['-75'],['-75'],['-71'],['-75']
['-41'],['-71'],['-63'],['-73'],['-73'],['-79'],['-69'],['-73'],['-77'],['-53'],['-81'],['-75'],['-77'],['-83'],['-69'],['-77'],['-81'],['-67'],['-77'],['-65'],['-81'],['-83'],['-83'],['-81'],['-79'],['-75'],['-75'],['-75'],['-75']
['-41'],['-65'],['-71'],['-71'],['-63'],['-79'],['-69'],['-73'],['-79'],['-53'],['-77'],['-75'],['-79'],['-83'],['-73'],['-77'],['-85'],['-69'],['-77'],['-65'],['-77'],['-83'],['-81'],['-77'],['-79'],['-75'],['-75'],['-75'],['-81']
['-71'],['-69'],['-69'],['-73'],['-63'],['-73'],['-67'],['-83'],['-77'],['-53'],['-79'],['-75'],['-79'],['-83'],['-71'],['-79'],['-79'],['-69'],['-77'],['-81'],['-79'],['-85'],['-81'],['-77'],['-79'],['-77'],['-77'],['-75'],['-81']
['-45'],['-73'],['-69'],['-75'],['-73'],['-73'],['-65'],['-75'],['-77'],['-53'],['-81'],['-75'],['-79'],['-79'],['-67'],['-81'],['-79'],['-65'],['-77'],['-81'],['-79'],['-85'],['-81'],['-83'],['-75'],['-77'],['-77'],['-73'],['-81']
['-41'],['-69'],['-61'],['-75'],['-73'],['-73'],['-67'],['-73'],['-77'],['-53'],['-81'],['-71'],['-79'],['-83'],['-67'],['-81'],['-79'],['-61'],['-77'],['-81'],['-79'],['-85'],['-81'],['-81'],['-75'],['-77'],['-77'],['-73'],['-81']
['-41'],['-67'],['-67'],['-65'],['-73'],['-71'],['-65'],['-77'],['-77'],['-53'],['-79'],['-71'],['-79'],['-83'],['-67'],['-81'],['-79'],['-61'],['-77'],['-81'],['-77'],['-85'],['-81'],['-81'],['-75'],['-77'],['-77'],['-73'],['-81']
['-41'],['-67'],['-61'],['-73'],['-63'],['-71'],['-69'],['-83'],['-79'],['-53'],['-79'],['-71'],['-79'],['-81'],['-73'],['-81'],['-79'],['-63'],['-77'],['-81'],['-79'],['-85'],['-81'],['-81'],['-75'],['-77'],['-77'],['-73'],['-81']
['-41'],['-73'],['-61'],['-73'],['-63'],['-73'],['-73'],['-83'],['-77'],['-53'],['-81'],['-69'],['-79'],['-81'],['-73'],['-81'],['-79'],['-63'],['-79'],['-83'],['-77'],['-85'],['-79'],['-81'],['-75'],['-77'],['-77'],['-75'],['-81']
['-43'],['-73'],['-67'],['-75'],['-63'],['-73'],['-67'],['-73'],['-77'],['-53'],['-79'],['-71'],['-81'],['-81'],['-73'],['-81'],['-79'],['-65'],['-79'],['-81'],['-77'],['-83'],['-79'],['-81'],['-81'],['-79'],['-79'],['-75'],['-81']
['-39'],['-71'],['-67'],['-73'],['-65'],['-85'],['-69'],['-73'],['-77'],['-53'],['-77'],['-69'],['-77'],['-81'],['-73'],['-81'],['-77'],['-65'],['-79'],['-73'],['-77'],['-83'],['-79'],['-81'],['-75'],['-75'],['-73'],['-75'],['-85']
['-41'],['-71'],['-63'],['-69'],['-63'],['-73'],['-67'],['-73'],['-77'],['-53'],['-77'],['-69'],['-77'],['-73'],['-73'],['-81'],['-81'],['-65'],['-79'],['-73'],['-77'],['-83'],['-81'],['-81'],['-75'],['-75'],['-77'],['-81'],['-85']
['-39'],['-69'],['-61'],['-73'],['-61'],['-73'],['-67'],['-73'],['-77'],['-53'],['-83'],['-71'],['-81'],['-67'],['-73'],['-81'],['-77'],['-65'],['-83'],['-73'],['-77'],['-83'],['-81'],['-81'],['-75'],['-75'],['-77'],['-75'],['-85']
['-45'],['-67'],['-67'],['-71'],['-65'],['-73'],['-69'],['-73'],['-75'],['-53'],['-83'],['-71'],['-81'],['-67'],['-71'],['-81'],['-77'],['-65'],['-77'],['-73'],['-75'],['-85'],['-81'],['-79'],['-75'],['-77'],['-77'],['-77'],['-85']
['-85'],['-67'],['-67'],['-73'],['-65'],['-83'],['-67'],['-73'],['-75'],['-51'],['-83'],['-71'],['-81'],['-67'],['-65'],['-81'],['-79'],['-67'],['-83'],['-81'],['-77'],['-85'],['-75'],['-79'],['-75'],['-75'],['-73'],['-77'],['-85']
['-43'],['-69'],['-67'],['-73'],['-63'],['-71'],['-67'],['-85'],['-73'],['-53'],['-83'],['-71'],['-81'],['-83'],['-69'],['-83'],['-79'],['-85'],['-77'],['-81'],['-77'],['-83'],['-75'],['-79'],['-79'],['-75'],['-75'],['-77'],['-85']
['-41'],['-69'],['-71'],['-73'],['-63'],['-71'],['-67'],['-79'],['-73'],['-45'],['-83'],['-71'],['-81'],['-83'],['-69'],['-81'],['-79'],['-67'],['-81'],['-81'],['-77'],['-83'],['-75'],['-79'],['-79'],['-77'],['-77'],['-75'],['-85']
['-49'],['-69'],['-63'],['-73'],['-65'],['-71'],['-65'],['-75'],['-73'],['-51'],['-79'],['-71'],['-81'],['-81'],['-69'],['-81'],['-77'],['-67'],['-81'],['-79'],['-77'],['-83'],['-75'],['-79'],['-79'],['-77'],['-77'],['-75'],['-85']
['-45'],['-69'],['-63'],['-71'],['-75'],['-71'],['-65'],['-75'],['-73'],['-63'],['-79'],['-71'],['-81'],['-75'],['-67'],['-83'],['-81'],['-67'],['-79'],['-73'],['-77'],['-83'],['-75'],['-75'],['-77'],['-77'],['-77'],['-75'],['-85']
['-41'],['-69'],['-67'],['-71'],['-73'],['-73'],['-65'],['-75'],['-73'],['-53'],['-79'],['-71'],['-81'],['-75'],['-71'],['-79'],['-81'],['-69'],['-79'],['-73'],['-77'],['-83'],['-75'],['-75'],['-77'],['-77'],['-79'],['-75'],['-85']
['-83'],['-69'],['-69'],['-67'],['-63'],['-69'],['-69'],['-67'],['-75'],['-53'],['-81'],['-73'],['-79'],['-75'],['-71'],['-79'],['-81'],['-69'],['-81'],['-77'],['-75'],['-83'],['-75'],['-75'],['-77'],['-75'],['-77'],['-77'],['-83']
['-45'],['-67'],['-69'],['-75'],['-63'],['-67'],['-67'],['-67'],['-75'],['-81'],['-81'],['-73'],['-79'],['-75'],['-65'],['-81'],['-81'],['-69'],['-81'],['-77'],['-75'],['-83'],['-75'],['-75'],['-71'],['-75'],['-77'],['-77'],['-83']
['-47'],['-67'],['-65'],['-75'],['-63'],['-71'],['-67'],['-81'],['-75'],['-81'],['-79'],['-73'],['-79'],['-75'],['-69'],['-79'],['-81'],['-69'],['-77'],['-77'],['-75'],['-79'],['-75'],['-75'],['-77'],['-75'],['-77'],['-77'],['-83']
['-41'],['-71'],['-67'],['-75'],['-63'],['-71'],['-67'],['-73'],['-75'],['-47'],['-75'],['-71'],['-79'],['-75'],['-69'],['-79'],['-79'],['-69'],['-77'],['-77'],['-75'],['-79'],['-75'],['-81'],['-77'],['-75'],['-75'],['-77'],['-83']
['-41'],['-65'],['-63'],['-73'],['-65'],['-71'],['-67'],['-73'],['-79'],['-53'],['-79'],['-71'],['-81'],['-75'],['-69'],['-79'],['-79'],['-69'],['-77'],['-77'],['-77'],['-79'],['-77'],['-81'],['-77'],['-77'],['-77'],['-77'],['-83']
['-47'],['-71'],['-67'],['-73'],['-65'],['-71'],['-67'],['-81'],['-75'],['-53'],['-83'],['-71'],['-81'],['-75'],['-69'],['-75'],['-77'],['-61'],['-77'],['-71'],['-77'],['-79'],['-77'],['-81'],['-77'],['-77'],['-77'],['-77'],['-83']
['-47'],['-67'],['-65'],['-73'],['-61'],['-71'],['-67'],['-77'],['-75'],['-49'],['-83'],['-73'],['-81'],['-75'],['-73'],['-81'],['-77'],['-61'],['-77'],['-71'],['-73'],['-79'],['-77'],['-81'],['-77'],['-77'],['-77'],['-77'],['-83']
['-47'],['-67'],['-69'],['-69'],['-63'],['-71'],['-65'],['-77'],['-73'],['-53'],['-77'],['-83'],['-81'],['-75'],['-67'],['-83'],['-79'],['-61'],['-79'],['-71'],['-73'],['-83'],['-77'],['-81'],['-75'],['-77'],['-77'],['-77'],['-87']
['-41'],['-69'],['-61'],['-73'],['-63'],['-71'],['-65'],['-77'],['-73'],['-53'],['-81'],['-73'],['-79'],['-75'],['-69'],['-83'],['-79'],['-63'],['-79'],['-81'],['-75'],['-83'],['-77'],['-81'],['-75'],['-77'],['-77'],['-77'],['-87']
['-41'],['-65'],['-71'],['-73'],['-77'],['-71'],['-65'],['-75'],['-71'],['-53'],['-81'],['-69'],['-79'],['-79'],['-69'],['-83'],['-73'],['-67'],['-79'],['-79'],['-75'],['-83'],['-81'],['-81'],['-73'],['-77'],['-77'],['-75'],['-87']
['-41'],['-69'],['-69'],['-73'],['-63'],['-73'],['-65'],['-81'],['-71'],['-51'],['-81'],['-73'],['-81'],['-79'],['-73'],['-83'],['-73'],['-63'],['-81'],['-79'],['-77'],['-81'],['-81'],['-81'],['-73'],['-75'],['-75'],['-73'],['-87']
['-45'],['-69'],['-61'],['-73'],['-63'],['-73'],['-65'],['-81'],['-73'],['-51'],['-81'],['-71'],['-81'],['-79'],['-67'],['-81'],['-75'],['-63'],['-81'],['-79'],['-77'],['-81'],['-81'],['-79'],['-73'],['-75'],['-75'],['-73'],['-87']
['-41'],['-69'],['-71'],['-75'],['-75'],['-71'],['-69'],['-73'],['-71'],['-53'],['-79'],['-71'],['-77'],['-79'],['-71'],['-75'],['-75'],['-67'],['-79'],['-79'],['-77'],['-81'],['-81'],['-79'],['-73'],['-77'],['-75'],['-77'],['-87']
['-39'],['-73'],['-71'],['-71'],['-61'],['-71'],['-65'],['-73'],['-77'],['-51'],['-81'],['-73'],['-81'],['-79'],['-71'],['-79'],['-77'],['-67'],['-79'],['-81'],['-77'],['-81'],['-81'],['-79'],['-73'],['-73'],['-73'],['-75'],['-87']
['-47'],['-69'],['-71'],['-71'],['-63'],['-71'],['-67'],['-73'],['-75'],['-51'],['-81'],['-73'],['-79'],['-79'],['-71'],['-79'],['-77'],['-67'],['-79'],['-81'],['-75'],['-81'],['-81'],['-79'],['-73'],['-75'],['-77'],['-73'],['-87']
['-47'],['-73'],['-71'],['-73'],['-63'],['-71'],['-67'],['-79'],['-75'],['-51'],['-81'],['-73'],['-79'],['-79'],['-71'],['-83'],['-77'],['-67'],['-79'],['-81'],['-77'],['-85'],['-81'],['-79'],['-73'],['-75'],['-75'],['-73'],['-87']
['-41'],['-73'],['-69'],['-73'],['-75'],['-73'],['-67'],['-79'],['-73'],['-53'],['-81'],['-71'],['-79'],['-79'],['-71'],['-79'],['-79'],['-67'],['-79'],['-79'],['-77'],['-85'],['-81'],['-79'],['-73'],['-75'],['-75'],['-73'],['-87']
['-47'],['-67'],['-67'],['-73'],['-63'],['-71'],['-67'],['-75'],['-79'],['-53'],['-81'],['-75'],['-77'],['-79'],['-71'],['-79'],['-81'],['-61'],['-79'],['-79'],['-75'],['-85'],['-81'],['-79'],['-73'],['-73'],['-77'],['-73'],['-81']
['-47'],['-67'],['-69'],['-73'],['-61'],['-63'],['-67'],['-75'],['-77'],['-53'],['-81'],['-71'],['-79'],['-79'],['-69'],['-79'],['-81'],['-61'],['-79'],['-79'],['-75'],['-85'],['-75'],['-81'],['-73'],['-73'],['-77'],['-75'],['-83']
['-47'],['-67'],['-63'],['-73'],['-61'],['-71'],['-67'],['-75'],['-77'],['-53'],['-81'],['-69'],['-81'],['-79'],['-69'],['-79'],['-81'],['-61'],['-79'],['-79'],['-75'],['-85'],['-75'],['-81'],['-73'],['-77'],['-75'],['-75'],['-83']
['-41'],['-67'],['-69'],['-71'],['-61'],['-73'],['-67'],['-75'],['-77'],['-45'],['-81'],['-71'],['-81'],['-77'],['-69'],['-77'],['-81'],['-61'],['-81'],['-79'],['-75'],['-85'],['-77'],['-81'],['-73'],['-77'],['-75'],['-77'],['-83']
['-43'],['-65'],['-67'],['-71'],['-73'],['-73'],['-69'],['-75'],['-77'],['-51'],['-79'],['-67'],['-81'],['-81'],['-69'],['-77'],['-81'],['-61'],['-81'],['-81'],['-75'],['-85'],['-77'],['-81'],['-73'],['-77'],['-73'],['-77'],['-83']
['-47'],['-67'],['-67'],['-73'],['-73'],['-71'],['-67'],['-77'],['-77'],['-53'],['-79'],['-67'],['-81'],['-81'],['-71'],['-83'],['-65'],['-63'],['-81'],['-81'],['-73'],['-85'],['-77'],['-81'],['-75'],['-75'],['-75'],['-77'],['-83']
['-41'],['-65'],['-67'],['-73'],['-63'],['-69'],['-67'],['-75'],['-75'],['-53'],['-79'],['-71'],['-81'],['-81'],['-71'],['-77'],['-77'],['-63'],['-79'],['-81'],['-75'],['-85'],['-81'],['-81'],['-75'],['-75'],['-75'],['-77'],['-83']
['-47'],['-73'],['-69'],['-73'],['-61'],['-71'],['-81'],['-73'],['-75'],['-53'],['-83'],['-71'],['-81'],['-79'],['-69'],['-79'],['-81'],['-67'],['-79'],['-81'],['-75'],['-85'],['-79'],['-81'],['-81'],['-77'],['-75'],['-77'],['-83']
['-47'],['-69'],['-69'],['-73'],['-61'],['-71'],['-67'],['-73'],['-77'],['-43'],['-83'],['-71'],['-81'],['-81'],['-69'],['-77'],['-81'],['-67'],['-79'],['-81'],['-75'],['-85'],['-79'],['-81'],['-75'],['-77'],['-75'],['-77'],['-81']
['-45'],['-69'],['-69'],['-73'],['-61'],['-71'],['-67'],['-75'],['-75'],['-53'],['-81'],['-71'],['-79'],['-81'],['-69'],['-79'],['-81'],['-65'],['-79'],['-81'],['-75'],['-81'],['-81'],['-75'],['-77'],['-75'],['-77'],['-81'],['-73']
['-45'],['-67'],['-69'],['-69'],['-61'],['-71'],['-67'],['-79'],['-75'],['-53'],['-81'],['-77'],['-79'],['-81'],['-67'],['-79'],['-81'],['-67'],['-81'],['-81'],['-75'],['-81'],['-81'],['-75'],['-77'],['-75'],['-77'],['-85'],['-73']
