,X,Y,"""Laboratorio de Redes""
48:F8:B3:22:4C:FA","""Lab ERNC""
00:90:4C:91:00:03","""Ing. Civil Telecomunicaciones""
00:1E:E5:7B:E0:BE","""Lab Energia Renovable 2""
98:FC:11:54:32:53","""AP_1612927617""
BC:54:F9:FC:7F:60","""Informatica_IS2-2""
00:4F:67:04:E5:70","""Microondas""
48:F8:B3:22:4D:4B","""Docentes FI""
0E:18:D6:CB:01:A4","""LabSerc 2.4""
94:10:3E:86:13:20","""FabLab""
AC:84:C6:3E:EF:51","""Lab Energias Renovables""
F4:EC:38:D2:09:78","""UdeC""
84:D4:7E:29:3E:80","""eduroam""
84:D4:7E:29:3E:82","""Die231""
EC:08:6B:42:B5:4A","""Convertidores Estaticos""
20:AA:4B:AE:FD:0A","""Lab 212""
00:23:CD:18:65:9C","""Sistemas Electronicos""
64:70:02:40:6C:DE","""linksys""
00:25:9C:98:4B:7D","""LCDA""
B0:48:7A:DE:14:8C","""DII-SalaEstudio""
D8:5D:4C:BF:11:FA","""Vibraciones""
50:C7:BF:DD:C3:B3","""MII2011""
74:EA:3A:C6:29:A0","""WiFi-UdeC""
84:D4:7E:29:3E:81","""Sala Dise\xC3\xB1o""
0A:18:D6:CB:01:A4","""Docentes FI""
0E:18:D6:6B:17:8E","""SMA1930055648""
B0:72:BF:05:3C:3D","""Baxter""
EC:22:80:F3:EB:EA","""labceramicos""
E8:DE:27:7F:69:DC"
11042,0,0,-39,-69,-59,-63,-67,-77,-71,-79,-67,-77,-59,-75,-79,-73,-71,-71,-81,-77,-87,-81,-67,-77,-75,-75,-77,-87,-83,-85
11043,0,0,-47,-67,-59,-63,-65,-77,-71,-77,-67,-77,-57,-83,-79,-73,-71,-71,-85,-79,-87,-81,-67,-77,-75,-75,-77,-87,-83,-83
11044,0,0,-47,-67,-59,-63,-65,-77,-71,-73,-69,-77,-57,-83,-79,-75,-71,-71,-85,-79,-85,-81,-75,-75,-79,-75,-77,-87,-83,-83
11045,0,0,-45,-69,-61,-63,-65,-79,-71,-77,-65,-77,-57,-75,-79,-79,-71,-69,-83,-79,-79,-79,-75,-77,-75,-75,-77,-87,-83,-83
11046,0,0,-45,-69,-59,-63,-65,-79,-71,-77,-67,-77,-59,-75,-79,-79,-73,-69,-83,-79,-79,-79,-75,-79,-75,-75,-77,-87,-85,-85
11047,0,0,-45,-67,-59,-61,-65,-75,-71,-77,-69,-77,-59,-75,-79,-79,-71,-69,-83,-79,-79,-79,-75,-77,-79,-77,-77,-87,-85,-85
11048,0,0,-45,-69,-59,-73,-67,-77,-71,-73,-65,-79,-57,-73,-79,-71,-73,-69,-85,-77,-83,-79,-77,-77,-75,-75,-77,-87,-85,-85
11049,0,0,-45,-69,-59,-63,-65,-79,-73,-73,-65,-79,-57,-73,-79,-75,-69,-71,-83,-79,-79,-79,-75,-75,-75,-75,-77,-89,-85,-81
11050,0,0,-47,-69,-59,-73,-65,-69,-71,-75,-69,-79,-57,-75,-77,-77,-73,-69,-71,-79,-85,-79,-77,-75,-75,-77,-77,-89,-85,-81
11051,0,0,-47,-67,-59,-63,-65,-77,-71,-79,-75,-79,-59,-73,-79,-75,-75,-71,-71,-79,-85,-79,-75,-75,-79,-75,-77,-89,-87,-83
11052,0,0,-45,-67,-59,-63,-67,-79,-73,-71,-75,-79,-57,-75,-79,-75,-75,-69,-83,-77,-85,-81,-75,-75,-77,-75,-77,-85,-87,-83
11053,0,0,-41,-69,-59,-63,-67,-79,-71,-73,-65,-77,-57,-75,-81,-69,-73,-71,-81,-79,-79,-81,-75,-79,-77,-75,-77,-87,-87,-83
11054,0,0,-45,-69,-59,-63,-65,-79,-71,-75,-65,-77,-57,-75,-79,-79,-71,-67,-85,-79,-83,-81,-75,-79,-77,-75,-77,-87,-85,-85
11055,0,0,-47,-71,-59,-63,-67,-79,-73,-75,-65,-79,-59,-75,-81,-77,-71,-67,-85,-79,-83,-83,-75,-75,-79,-75,-77,-87,-85,-85
11056,0,0,-45,-67,-59,-83,-65,-79,-71,-71,-67,-79,-57,-75,-81,-79,-67,-69,-83,-85,-87,-83,-77,-75,-79,-77,-77,-87,-85,-85
11057,0,0,-45,-69,-59,-63,-67,-79,-71,-75,-67,-77,-57,-75,-79,-79,-67,-67,-83,-79,-77,-83,-77,-75,-79,-77,-77,-85,-85,-83
11058,0,0,-45,-69,-59,-63,-67,-77,-71,-75,-67,-77,-57,-73,-79,-75,-67,-69,-83,-79,-81,-83,-75,-77,-79,-77,-75,-85,-83,-83
11059,0,0,-45,-69,-59,-63,-65,-79,-67,-79,-65,-77,-57,-77,-79,-79,-67,-67,-81,-79,-77,-83,-77,-75,-79,-77,-79,-85,-83,-83
11060,0,0,-45,-69,-59,-65,-65,-79,-73,-77,-67,-71,-57,-67,-79,-79,-67,-71,-83,-79,-79,-83,-77,-75,-79,-77,-79,-85,-83,-85
11061,0,0,-45,-71,-59,-63,-65,-77,-71,-73,-67,-81,-55,-73,-79,-77,-67,-71,-83,-79,-75,-83,-77,-77,-79,-83,-79,-85,-83,-87
11062,0,0,-41,-69,-69,-63,-65,-77,-71,-75,-67,-79,-57,-75,-79,-77,-71,-69,-83,-75,-85,-81,-75,-75,-79,-77,-79,-85,-83,-85
11063,0,0,-45,-69,-59,-63,-65,-81,-73,-75,-67,-77,-57,-77,-79,-75,-71,-69,-85,-71,-71,-81,-75,-75,-75,-75,-79,-85,-83,-85
11064,0,0,-47,-69,-59,-63,-65,-79,-71,-75,-67,-79,-59,-75,-79,-69,-73,-69,-83,-71,-71,-79,-77,-77,-75,-75,-77,-85,-83,-85
11065,0,0,-47,-69,-59,-63,-75,-79,-73,-79,-67,-79,-57,-75,-79,-69,-73,-69,-85,-79,-83,-79,-75,-75,-75,-77,-75,-85,-83,-85
11066,0,0,-45,-69,-59,-63,-75,-79,-73,-79,-67,-77,-57,-77,-77,-75,-69,-69,-85,-79,-83,-79,-75,-75,-81,-77,-75,-85,-83,-85
11067,0,0,-45,-69,-59,-61,-67,-79,-73,-75,-67,-77,-57,-81,-71,-77,-65,-69,-81,-79,-75,-79,-77,-77,-77,-75,-77,-85,-83,-85
11068,0,0,-45,-69,-59,-63,-65,-69,-71,-77,-67,-77,-57,-77,-79,-73,-69,-69,-85,-77,-81,-79,-75,-77,-79,-75,-77,-85,-81,-85
11069,0,0,-45,-71,-59,-63,-65,-69,-73,-73,-65,-75,-57,-75,-79,-77,-71,-69,-85,-79,-81,-79,-75,-75,-75,-77,-77,-85,-81,-85
11070,0,0,-45,-69,-59,-63,-65,-77,-71,-79,-67,-75,-57,-77,-79,-77,-71,-69,-85,-77,-79,-79,-75,-75,-79,-77,-77,-85,-81,-85
11071,0,0,-47,-67,-59,-63,-65,-75,-71,-73,-67,-75,-57,-75,-81,-77,-71,-71,-85,-77,-77,-79,-77,-77,-79,-77,-77,-85,-83,-85
11072,0,0,-41,-67,-61,-63,-65,-75,-73,-77,-67,-79,-57,-75,-81,-77,-71,-69,-85,-77,-77,-79,-75,-75,-79,-75,-77,-85,-83,-85
11073,0,0,-41,-69,-59,-63,-73,-71,-73,-71,-67,-79,-57,-75,-79,-77,-71,-71,-87,-77,-83,-79,-77,-75,-79,-77,-77,-85,-85,-85
11074,0,0,-47,-69,-59,-63,-65,-79,-73,-73,-67,-79,-57,-75,-79,-79,-73,-69,-81,-77,-83,-79,-75,-75,-79,-77,-77,-85,-85,-85
11075,0,0,-45,-69,-59,-63,-65,-77,-71,-77,-67,-79,-57,-75,-79,-77,-67,-71,-81,-79,-79,-79,-75,-77,-79,-75,-77,-85,-83,-85
11076,0,0,-45,-67,-59,-65,-65,-81,-71,-77,-63,-79,-57,-77,-81,-77,-73,-71,-81,-79,-77,-79,-73,-77,-75,-75,-77,-85,-83,-85
11077,0,0,-45,-69,-59,-63,-65,-79,-71,-77,-63,-77,-57,-75,-79,-77,-71,-69,-85,-79,-77,-81,-75,-75,-75,-75,-77,-85,-83,-85
11078,0,0,-45,-65,-59,-65,-63,-79,-73,-77,-67,-77,-57,-75,-79,-77,-71,-69,-85,-79,-77,-77,-75,-77,-75,-77,-79,-85,-83,-85
11079,0,0,-43,-67,-59,-63,-63,-79,-63,-73,-67,-79,-57,-75,-79,-77,-69,-69,-85,-79,-79,-77,-75,-75,-75,-77,-77,-85,-83,-85
11080,0,0,-47,-69,-59,-63,-65,-79,-71,-75,-69,-79,-57,-75,-79,-75,-71,-71,-85,-79,-79,-79,-75,-75,-75,-77,-77,-85,-85,-87
11081,0,0,-75,-69,-59,-61,-65,-77,-87,-73,-69,-79,-59,-75,-79,-79,-69,-69,-85,-77,-79,-79,-75,-77,-77,-75,-77,-85,-83,-85
11082,0,0,-41,-67,-59,-61,-65,-79,-71,-73,-67,-79,-57,-73,-79,-75,-75,-69,-83,-77,-79,-79,-75,-75,-77,-75,-77,-85,-85,-85
11083,0,0,-41,-69,-59,-79,-65,-77,-71,-71,-65,-79,-57,-75,-79,-79,-71,-71,-83,-79,-85,-79,-75,-75,-75,-77,-77,-85,-83,-85
11084,0,0,-41,-69,-59,-69,-65,-75,-69,-73,-67,-79,-59,-73,-79,-79,-67,-67,-83,-85,-77,-79,-75,-75,-75,-75,-77,-85,-81,-85
11085,0,0,-41,-77,-59,-63,-65,-79,-73,-75,-69,-79,-55,-75,-79,-71,-73,-69,-81,-77,-79,-83,-75,-77,-75,-77,-77,-85,-83,-85
11086,0,0,-47,-69,-59,-63,-65,-77,-71,-71,-59,-77,-59,-77,-81,-71,-73,-69,-85,-81,-79,-79,-75,-77,-73,-77,-77,-85,-83,-83
11087,0,0,-43,-71,-59,-63,-65,-79,-71,-81,-69,-77,-57,-75,-79,-77,-71,-71,-83,-79,-79,-81,-75,-75,-73,-77,-77,-85,-83,-79
11088,0,0,-45,-69,-59,-63,-65,-81,-71,-75,-67,-77,-57,-75,-81,-77,-65,-71,-83,-77,-79,-81,-75,-77,-79,-77,-77,-85,-83,-75
11089,0,0,-45,-67,-59,-63,-65,-79,-71,-75,-67,-79,-57,-75,-79,-77,-71,-69,-83,-77,-79,-81,-75,-75,-79,-77,-77,-83,-83,-81
11090,0,0,-45,-69,-59,-63,-65,-79,-71,-77,-67,-79,-57,-75,-77,-77,-73,-69,-81,-79,-79,-81,-75,-75,-77,-77,-77,-85,-85,-71
11091,0,0,-79,-65,-59,-75,-63,-79,-71,-75,-67,-79,-57,-73,-81,-79,-75,-69,-83,-79,-77,-81,-75,-75,-79,-75,-75,-85,-85,-71
11092,0,0,-47,-71,-59,-63,-67,-69,-71,-73,-67,-79,-57,-75,-79,-75,-67,-71,-85,-79,-79,-81,-77,-75,-65,-75,-77,-83,-85,-71
11093,0,0,-47,-69,-59,-63,-65,-79,-71,-83,-65,-79,-57,-75,-79,-77,-67,-69,-83,-79,-85,-81,-77,-77,-65,-77,-77,-83,-85,-79
11094,0,0,-45,-69,-59,-63,-67,-79,-73,-77,-67,-79,-57,-75,-79,-77,-67,-69,-83,-79,-85,-81,-75,-77,-79,-75,-77,-83,-85,-79
11095,0,0,-47,-69,-59,-63,-67,-81,-73,-73,-67,-79,-57,-75,-77,-73,-67,-69,-83,-79,-69,-81,-75,-77,-79,-75,-77,-83,-85,-79
11096,0,0,-41,-69,-59,-63,-65,-83,-71,-71,-67,-75,-57,-75,-79,-75,-69,-71,-83,-77,-79,-81,-75,-75,-79,-73,-77,-83,-85,-79
11097,0,0,-47,-69,-59,-63,-65,-77,-71,-73,-67,-77,-57,-75,-77,-79,-69,-69,-85,-79,-79,-81,-75,-75,-79,-73,-77,-83,-85,-73
11098,0,0,-41,-69,-59,-73,-65,-77,-71,-77,-67,-79,-57,-75,-79,-79,-73,-69,-85,-77,-79,-81,-75,-77,-81,-77,-77,-83,-85,-73
11099,0,0,-45,-69,-59,-81,-67,-77,-71,-79,-69,-81,-57,-75,-79,-77,-73,-71,-81,-79,-79,-79,-75,-75,-81,-77,-79,-85,-83,-75
11100,0,0,-45,-69,-59,-63,-67,-71,-63,-71,-67,-79,-57,-75,-81,-77,-73,-69,-85,-79,-71,-79,-75,-75,-73,-77,-77,-83,-83,-79
11101,0,0,-45,-67,-59,-65,-65,-81,-71,-79,-65,-79,-59,-81,-79,-79,-73,-69,-85,-79,-71,-79,-75,-75,-81,-79,-77,-83,-87,-79
11102,0,0,-45,-69,-59,-63,-65,-79,-73,-79,-67,-73,-57,-75,-79,-75,-73,-69,-69,-79,-71,-79,-73,-75,-79,-77,-73,-83,-87,-79
11103,0,0,-39,-67,-59,-63,-67,-69,-71,-75,-67,-77,-57,-75,-79,-71,-69,-69,-85,-77,-85,-81,-77,-77,-77,-75,-77,-83,-87,-81
11104,0,0,-47,-69,-59,-65,-65,-75,-71,-79,-73,-77,-57,-77,-79,-73,-69,-69,-85,-77,-85,-81,-77,-75,-77,-77,-77,-83,-87,-73
11105,0,0,-43,-69,-59,-63,-65,-79,-71,-73,-67,-77,-57,-73,-79,-73,-69,-71,-83,-77,-81,-81,-73,-75,-75,-75,-77,-83,-85,-73
11106,0,0,-45,-69,-59,-63,-65,-79,-71,-71,-67,-77,-55,-75,-81,-73,-75,-71,-83,-85,-75,-81,-75,-77,-75,-77,-77,-81,-85,-73
11107,0,0,-41,-69,-59,-63,-65,-77,-71,-77,-67,-79,-57,-75,-81,-77,-69,-67,-83,-77,-75,-81,-77,-77,-75,-75,-77,-83,-85,-81
11108,0,0,-41,-69,-59,-63,-65,-79,-73,-75,-67,-77,-57,-75,-79,-77,-71,-71,-85,-79,-71,-81,-75,-77,-75,-77,-77,-83,-87,-73
11109,0,0,-41,-69,-59,-63,-65,-79,-73,-73,-67,-77,-57,-75,-79,-77,-71,-69,-83,-79,-79,-81,-77,-75,-79,-77,-77,-85,-87,-79
11110,0,0,-45,-69,-59,-63,-67,-79,-71,-75,-67,-77,-57,-77,-79,-77,-71,-69,-83,-79,-81,-81,-75,-77,-79,-75,-77,-85,-87,-71
11111,0,0,-45,-69,-59,-63,-61,-79,-73,-73,-67,-79,-57,-77,-79,-77,-69,-69,-81,-79,-83,-81,-75,-75,-75,-75,-77,-85,-87,-71
11112,0,0,-47,-67,-59,-63,-65,-79,-73,-79,-67,-79,-57,-75,-79,-79,-75,-71,-81,-77,-83,-81,-75,-75,-75,-75,-77,-85,-87,-71
11113,0,0,-45,-69,-59,-63,-67,-79,-71,-77,-67,-77,-59,-75,-79,-73,-71,-71,-71,-79,-81,-79,-75,-77,-79,-77,-77,-83,-85,-71
11114,0,0,-45,-69,-87,-63,-63,-79,-71,-73,-67,-77,-57,-73,-79,-77,-73,-69,-83,-79,-71,-79,-75,-77,-79,-77,-75,-83,-85,-71
11115,0,0,-45,-69,-59,-63,-65,-75,-73,-77,-67,-79,-57,-83,-79,-77,-71,-69,-83,-79,-79,-79,-75,-77,-79,-77,-75,-83,-85,-71
11116,0,0,-45,-67,-59,-63,-65,-75,-71,-73,-67,-77,-57,-75,-79,-77,-71,-71,-83,-79,-83,-79,-77,-77,-75,-77,-75,-85,-85,-71
11117,0,0,-45,-67,-59,-63,-65,-71,-71,-73,-67,-77,-59,-75,-81,-77,-71,-69,-85,-77,-79,-79,-75,-75,-75,-75,-77,-85,-85,-75
11118,0,0,-45,-69,-59,-63,-65,-79,-73,-77,-67,-79,-57,-75,-77,-75,-71,-69,-85,-79,-81,-79,-75,-75,-75,-75,-77,-81,-85,-73
11119,0,0,-43,-69,-59,-65,-65,-79,-73,-77,-67,-77,-57,-75,-81,-75,-71,-69,-85,-79,-85,-79,-75,-75,-81,-75,-75,-83,-85,-79
11120,0,0,-41,-69,-59,-63,-65,-79,-71,-75,-67,-77,-57,-79,-77,-79,-69,-69,-83,-79,-85,-79,-75,-77,-81,-77,-75,-83,-85,-79
11121,0,0,-61,-69,-59,-63,-63,-81,-73,-75,-67,-79,-57,-79,-81,-79,-69,-69,-83,-79,-77,-79,-75,-75,-81,-77,-75,-83,-85,-81
11122,0,0,-45,-69,-59,-63,-65,-79,-65,-75,-67,-77,-57,-77,-81,-79,-69,-79,-83,-79,-77,-79,-71,-75,-75,-77,-75,-83,-85,-75
11123,0,0,-45,-67,-59,-63,-63,-77,-65,-75,-67,-79,-57,-75,-81,-75,-67,-71,-85,-77,-81,-79,-75,-75,-73,-75,-75,-83,-85,-75
11124,0,0,-47,-69,-59,-75,-67,-79,-73,-75,-65,-79,-57,-75,-79,-77,-73,-71,-81,-79,-85,-79,-75,-75,-73,-75,-77,-83,-85,-75
11125,0,0,-45,-67,-59,-63,-67,-71,-71,-75,-67,-77,-57,-75,-79,-77,-69,-67,-83,-79,-81,-79,-75,-75,-73,-75,-77,-83,-85,-77
11126,0,0,-45,-67,-59,-63,-67,-71,-73,-75,-65,-79,-57,-77,-77,-73,-69,-71,-83,-79,-83,-79,-75,-75,-81,-75,-77,-83,-85,-77
11127,0,0,-43,-71,-59,-61,-65,-77,-73,-79,-67,-79,-57,-75,-79,-79,-69,-71,-81,-79,-79,-79,-75,-75,-79,-77,-77,-83,-85,-77
11128,0,0,-43,-65,-59,-63,-63,-79,-71,-79,-67,-79,-57,-73,-77,-79,-73,-69,-87,-77,-83,-81,-75,-75,-75,-77,-77,-83,-85,-77
11129,0,0,-45,-67,-59,-63,-65,-75,-71,-73,-67,-79,-57,-73,-81,-79,-73,-71,-87,-77,-83,-81,-77,-75,-81,-77,-77,-83,-85,-77
11130,0,0,-45,-69,-59,-61,-65,-77,-71,-73,-67,-79,-57,-75,-79,-75,-69,-69,-87,-79,-79,-81,-75,-75,-81,-75,-77,-83,-85,-77
11131,0,0,-45,-69,-59,-65,-65,-79,-73,-75,-65,-79,-57,-73,-79,-77,-71,-69,-83,-77,-79,-79,-77,-77,-75,-75,-75,-85,-85,-75
11132,0,0,-45,-69,-59,-63,-65,-77,-65,-71,-67,-79,-57,-77,-77,-71,-71,-69,-85,-79,-83,-79,-77,-75,-75,-75,-75,-83,-85,-75
11133,0,0,-47,-69,-61,-63,-65,-77,-73,-71,-67,-79,-59,-77,-79,-77,-71,-69,-85,-79,-79,-79,-75,-75,-81,-77,-77,-83,-85,-75
11134,0,0,-41,-69,-61,-63,-65,-75,-71,-71,-67,-79,-59,-77,-79,-79,-71,-69,-85,-79,-85,-79,-75,-75,-81,-77,-77,-81,-85,-75
11135,0,0,-47,-69,-59,-63,-65,-75,-73,-77,-65,-79,-57,-75,-79,-75,-71,-71,-83,-79,-79,-79,-75,-75,-81,-75,-77,-81,-85,-77
11136,0,0,-47,-71,-59,-63,-67,-79,-71,-75,-67,-83,-57,-75,-79,-75,-69,-67,-83,-79,-83,-79,-77,-77,-81,-77,-77,-81,-85,-77
11137,0,0,-45,-71,-59,-63,-63,-79,-65,-77,-67,-75,-59,-75,-79,-75,-69,-69,-85,-77,-71,-79,-75,-75,-81,-75,-77,-81,-85,-81
11138,0,0,-45,-69,-59,-65,-67,-79,-73,-73,-67,-77,-57,-75,-79,-77,-67,-71,-83,-77,-75,-81,-77,-75,-81,-75,-77,-83,-83,-81
11139,0,0,-47,-67,-59,-63,-67,-79,-71,-77,-67,-77,-57,-75,-75,-77,-73,-67,-83,-77,-77,-79,-77,-77,-75,-75,-77,-83,-83,-81
11140,0,0,-79,-69,-59,-63,-65,-79,-71,-79,-67,-79,-57,-73,-79,-75,-71,-69,-83,-79,-85,-81,-77,-75,-75,-75,-77,-83,-83,-81
11141,0,0,-43,-71,-59,-61,-65,-79,-71,-73,-67,-79,-55,-75,-79,-75,-79,-61,-85,-79,-85,-81,-75,-75,-75,-77,-77,-83,-83,-81
11142,0,0,-45,-69,-59,-65,-65,-69,-71,-73,-67,-77,-79,-73,-81,-79,-71,-79,-71,-79,-75,-81,-75,-75,-75,-77,-77,-83,-83,-73
11143,0,0,-47,-69,-59,-63,-65,-75,-63,-69,-69,-79,-55,-75,-81,-79,-73,-69,-87,-77,-79,-79,-77,-75,-75,-77,-77,-83,-87,-73
11144,0,0,-47,-69,-59,-63,-65,-79,-71,-77,-69,-79,-57,-75,-79,-79,-69,-69,-83,-77,-79,-79,-75,-77,-75,-75,-77,-83,-85,-73
11145,0,0,-47,-67,-61,-63,-65,-79,-71,-79,-69,-77,-57,-77,-79,-79,-69,-69,-83,-77,-77,-79,-75,-77,-79,-77,-77,-83,-85,-73
11146,0,0,-39,-67,-59,-73,-65,-79,-73,-73,-69,-79,-57,-75,-79,-75,-69,-69,-83,-77,-83,-79,-75,-75,-75,-77,-77,-83,-83,-75
11147,0,0,-45,-69,-59,-65,-65,-79,-71,-77,-69,-73,-57,-75,-79,-75,-71,-69,-85,-81,-81,-79,-77,-75,-75,-75,-77,-83,-83,-75
11148,0,0,-41,-69,-59,-63,-65,-77,-71,-75,-69,-79,-57,-75,-81,-75,-69,-69,-83,-79,-85,-79,-77,-75,-75,-75,-77,-87,-83,-75
11149,0,0,-47,-69,-59,-63,-65,-79,-71,-73,-69,-77,-57,-75,-79,-77,-71,-67,-83,-77,-83,-81,-75,-75,-75,-75,-77,-83,-83,-75
11150,0,0,-47,-87,-59,-63,-65,-79,-71,-73,-67,-77,-57,-73,-79,-77,-67,-69,-83,-79,-77,-81,-75,-77,-75,-77,-77,-83,-83,-77
11151,0,0,-47,-69,-59,-63,-65,-81,-73,-77,-67,-77,-57,-87,-79,-75,-67,-69,-85,-79,-81,-81,-75,-77,-75,-75,-77,-83,-83,-77
11152,0,0,-87,-69,-59,-63,-65,-77,-71,-77,-67,-77,-57,-75,-77,-77,-71,-67,-83,-79,-77,-81,-75,-77,-75,-77,-77,-85,-83,-77
11153,0,0,-45,-69,-59,-63,-65,-77,-71,-77,-67,-77,-59,-75,-81,-77,-73,-71,-83,-77,-77,-81,-75,-75,-75,-75,-77,-83,-83,-79
11154,0,0,-47,-67,-59,-63,-65,-77,-69,-77,-67,-77,-59,-75,-79,-75,-71,-71,-85,-77,-79,-79,-75,-75,-75,-75,-77,-81,-83,-79
11155,0,0,-41,-69,-59,-63,-67,-77,-71,-73,-67,-77,-57,-75,-79,-77,-69,-71,-85,-77,-79,-81,-75,-75,-77,-75,-77,-83,-83,-79
11156,0,0,-47,-69,-59,-63,-65,-77,-71,-75,-67,-77,-57,-71,-81,-77,-71,-67,-73,-79,-79,-81,-75,-77,-77,-77,-77,-83,-83,-79
11157,0,0,-45,-69,-59,-63,-67,-69,-71,-75,-67,-77,-57,-75,-81,-73,-71,-69,-73,-77,-79,-81,-77,-77,-81,-75,-79,-83,-85,-79
11158,0,0,-45,-69,-59,-65,-67,-79,-71,-73,-67,-75,-57,-75,-79,-77,-71,-69,-83,-79,-81,-79,-77,-77,-75,-73,-77,-83,-85,-79
11159,0,0,-47,-69,-59,-65,-65,-79,-73,-73,-67,-77,-57,-75,-79,-73,-71,-69,-83,-79,-83,-79,-77,-75,-75,-73,-77,-83,-85,-79
11160,0,0,-39,-67,-59,-63,-65,-77,-71,-77,-65,-79,-57,-75,-81,-71,-73,-69,-83,-79,-77,-79,-75,-75,-75,-77,-77,-73,-85,-81
11161,0,0,-45,-67,-59,-63,-65,-71,-71,-77,-67,-79,-57,-77,-79,-71,-73,-67,-85,-79,-77,-79,-75,-77,-75,-75,-77,-73,-85,-81
11162,0,0,-45,-69,-59,-65,-65,-79,-73,-77,-67,-79,-57,-77,-79,-71,-75,-71,-85,-79,-79,-79,-75,-77,-75,-75,-77,-73,-85,-81
11163,0,0,-45,-69,-59,-65,-65,-79,-71,-73,-67,-75,-59,-75,-81,-77,-75,-69,-85,-77,-85,-81,-77,-75,-79,-77,-77,-83,-83,-81
11164,0,0,-45,-71,-59,-63,-65,-77,-73,-79,-67,-75,-57,-75,-79,-77,-73,-69,-85,-77,-83,-81,-75,-77,-81,-77,-77,-87,-83,-75
11165,0,0,-47,-69,-59,-63,-63,-77,-71,-77,-71,-77,-57,-75,-81,-77,-67,-69,-85,-77,-87,-81,-75,-75,-79,-77,-77,-85,-85,-71
11166,0,0,-45,-67,-59,-63,-67,-77,-71,-77,-65,-77,-57,-77,-81,-77,-71,-69,-83,-79,-79,-81,-75,-77,-79,-75,-77,-85,-85,-77
11167,0,0,-45,-69,-59,-63,-65,-79,-73,-77,-67,-77,-57,-75,-79,-79,-71,-71,-81,-79,-73,-81,-75,-77,-75,-83,-73,-83,-85,-75
11168,0,0,-45,-69,-59,-63,-65,-79,-71,-77,-67,-79,-57,-73,-79,-79,-71,-79,-81,-79,-85,-81,-75,-75,-79,-75,-77,-83,-85,-79
11169,0,0,-45,-69,-59,-63,-65,-79,-71,-71,-71,-79,-59,-75,-79,-75,-71,-69,-83,-79,-85,-81,-77,-75,-79,-75,-77,-83,-85,-79
11170,0,0,-47,-69,-59,-63,-65,-79,-73,-77,-71,-79,-57,-75,-81,-79,-75,-69,-83,-79,-79,-81,-77,-75,-75,-75,-77,-85,-85,-79
11171,0,0,-45,-67,-59,-81,-65,-79,-71,-79,-67,-79,-57,-77,-79,-73,-69,-69,-83,-79,-79,-81,-75,-77,-79,-77,-75,-85,-85,-79
11172,0,0,-41,-69,-59,-63,-65,-69,-71,-73,-67,-77,-59,-77,-79,-75,-79,-69,-83,-79,-83,-81,-77,-77,-79,-77,-77,-83,-85,-81
11173,0,0,-45,-69,-59,-67,-65,-69,-71,-73,-67,-77,-57,-75,-77,-75,-71,-67,-83,-79,-83,-81,-77,-77,-79,-77,-77,-83,-85,-81
11174,0,0,-45,-67,-59,-63,-67,-79,-71,-79,-67,-79,-59,-75,-81,-77,-71,-69,-83,-79,-83,-81,-77,-77,-79,-77,-77,-83,-85,-71
11175,0,0,-43,-69,-59,-63,-67,-79,-71,-79,-67,-73,-57,-73,-79,-73,-67,-67,-83,-79,-83,-81,-75,-75,-79,-77,-77,-83,-85,-71
11176,0,0,-43,-71,-59,-63,-65,-79,-71,-73,-67,-75,-55,-75,-79,-73,-71,-67,-85,-77,-83,-81,-75,-77,-75,-77,-77,-83,-85,-71
11177,0,0,-47,-69,-61,-63,-65,-79,-71,-73,-67,-79,-57,-75,-75,-79,-71,-69,-85,-75,-77,-81,-77,-77,-79,-75,-75,-85,-87,-71
11178,0,0,-41,-67,-59,-63,-63,-77,-75,-73,-67,-79,-57,-73,-79,-79,-73,-67,-87,-79,-81,-81,-75,-77,-75,-75,-75,-85,-87,-71
11179,0,0,-47,-69,-59,-63,-65,-77,-71,-73,-67,-77,-57,-75,-79,-79,-73,-69,-87,-79,-83,-81,-75,-77,-75,-77,-75,-81,-87,-71
11180,0,0,-47,-69,-59,-63,-67,-69,-71,-71,-67,-79,-57,-77,-79,-73,-73,-67,-77,-79,-81,-81,-75,-75,-79,-77,-75,-81,-87,-79
11181,0,0,-47,-67,-59,-63,-63,-79,-71,-75,-67,-79,-57,-75,-79,-77,-71,-69,-85,-77,-77,-81,-75,-77,-79,-77,-75,-85,-87,-75
11182,0,0,-45,-67,-59,-63,-63,-79,-71,-75,-67,-79,-59,-77,-79,-77,-71,-83,-85,-79,-77,-81,-75,-77,-73,-77,-75,-85,-87,-79
11183,0,0,-45,-69,-59,-63,-65,-79,-71,-73,-67,-79,-57,-75,-79,-77,-71,-71,-87,-79,-77,-81,-75,-77,-73,-75,-75,-83,-87,-79
11184,0,0,-41,-69,-59,-63,-63,-77,-71,-77,-67,-73,-57,-77,-79,-77,-71,-71,-87,-79,-85,-81,-75,-75,-79,-75,-77,-83,-87,-79
11185,0,0,-47,-69,-59,-63,-67,-75,-71,-77,-67,-79,-59,-77,-79,-77,-67,-71,-85,-79,-83,-81,-75,-75,-79,-75,-77,-83,-85,-79
11186,0,0,-41,-69,-59,-75,-65,-75,-71,-77,-65,-77,-57,-75,-79,-77,-67,-69,-85,-79,-69,-81,-75,-75,-81,-75,-77,-83,-85,-79
